
# ----------------------------------------------------------------------
# control parameters for edpngo4_v1 calculation

# name of kinematics (no blanks)

# ----------------------------------------------------------------------
#\kinematics = ThQ_75.00_7.100
# ----------------------------------------------------------------------

# optional comments inserted into kinematics file for code (not important)

# \ comment1 = 2.0 < Q2 < 8.0

# \ comment2 = 0.0 < pr < 1.5

# ----------------------------------------------------------------------
# calculation control
# ---------------------------------------------------------------------- 


#   ktf: the knock-out nucleon is proton(1), neutron(-1)
#\   ktf  = 1  

#  noff: Off-Shell effects included (1) not included (0)
#\   noff = 1  

#  npv: only pole term in FSI (0), pole+PV (1)
#\   npv  = 1

#  npro: it calculates d\sigma/dE'_e d\Omega_e d\Omega_pf
#\   npro = 1  

#  icon: icon = 0 initialization, 1 - PWIA, 2 -forward rescattering, 3 - charge exchange rescattering
#         12 - PWIA+FSI, 13 - PWIA+CHEX, 123 - PWIA+FSI+CHEX
#\   icon = 12


#  iv2:  - version of parameterization of CHEX amplitude -
#         10 - Gibbs-Loiseau (has only real part), 21 - SAID, 1021 - SAID+GL
#         10021 - SAID+GL (with Im part at p>p0 modelled using SAID's value
#         -21 SAID   - For details look at fpn_chex.f          
#\   iv2 = 10  


#  iv1:  - version of FSI; 1- diagonal FSI using fpn.f, 2- diagonal FSI using f_NN_sd.f
#         which uses SAID parameterization for plab<3.68, 3 - nondiagonal approximation
#         using f_NN_sd.f. At p>1.4 it uses diffractive parametrization like fpn.f
#\  iv1= 3    

#  isd:   - isd = 1 spectator mechanism, isd=2 direct mechanism isd =0 both
#\  isd = 1   

#  iw:    - 1 - Paris 2 - V18 deuteron wave funcion, 3- cd Bonn, 4 - AV18sb
#\  iw = 3    

#  ipp:   - 1 - quasi "pp" wave functio - only S-parital wave, 0, both S and D waves
#\  ipp = 0   

#  ics:  - 1 - SLAC, 2 Kelly, 3 - Bodek, BB Arrington for-factor paremeterizations
#\   ics = 1

#         crs  - cross section in nb/GeV/str^2

#----------------------------------------------------------------------
# kinematic settings
#----------------------------------------------------------------------

# theta_r: angle between recoil and q (degrees)
# phi_r: angle of the recoil plane and the electron scattering plane (degrees) 
# p_miss: missing momentum (GeV/c)
# Q2:  - 4-momemtum transfer squared (GeV/c)**2
# E_I: incident energy (GeV)
# ID: kinematics identification string (no blanks) 


#! theta_r[f,0]/ phi_r[f,1]/ p_miss[f,2]/ Q2[f,3]/ E_i[f,4]/  ID[s,5]/
75.0 0.0 1.05 7.1000000000000005 10.542  k_25_51_35
75.0 0.0 1.08 7.1000000000000005 10.542  k_25_51_36
75.0 0.0 1.1099999999999999 7.1000000000000005 10.542  k_25_51_37
75.0 0.0 1.14 7.1000000000000005 10.542  k_25_51_38
75.0 0.0 1.17 7.1000000000000005 10.542  k_25_51_39
75.0 0.0 1.2 7.1000000000000005 10.542  k_25_51_40
75.0 0.0 1.23 7.1000000000000005 10.542  k_25_51_41
75.0 0.0 1.26 7.1000000000000005 10.542  k_25_51_42
75.0 0.0 1.29 7.1000000000000005 10.542  k_25_51_43
75.0 0.0 1.3199999999999998 7.1000000000000005 10.542  k_25_51_44
75.0 0.0 1.3499999999999999 7.1000000000000005 10.542  k_25_51_45
75.0 0.0 1.38 7.1000000000000005 10.542  k_25_51_46
75.0 0.0 1.41 7.1000000000000005 10.542  k_25_51_47
75.0 0.0 1.44 7.1000000000000005 10.542  k_25_51_48
75.0 0.0 1.47 7.1000000000000005 10.542  k_25_51_49
75.0 0.0 1.5 7.1000000000000005 10.542  k_25_51_50
